	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
SLC12A1	0.24987637	-0.058532417	-0.025692638	-0.2105203	0.43537328	0.07006591	-0.0003191134	0.16607119	0.05846916	-0.07127605	-0.2849317	-0.30094856	0.12489291	-0.08163351	0.1128229	-0.09272707	-0.045252968	0.09981033	0.010768541	-0.06477671	-0.1802939	-0.027211616	0.08911907	-0.27461135	0.32069975	-0.299724	0.06731153	0.13841447	0.22938015	-0.21312037	0.38927022	0.21315013	-0.15472545	0.1568772	0.08977262	-0.03334531	-0.48705748	0.0553857	0.0034232452	0.34192804	0.32605934	-0.23008303	-0.13590199	0.027423473	0.55278325	-0.096603505	-0.23856378	-0.2139654	-0.3357778	-0.05015596	-0.0067808116	-0.17278153	-0.07801087	-0.04939996	-0.11002668	-0.00328754	0.03443835	0.01763408	-0.10169622	0.31675524	-0.11859695	-0.07535208	0.49080124	-0.05085285	-0.25922614	-0.032330085	0.22101343	0.0013894576	-0.18383516	-0.15748225	-0.10658777	0.00837334	0.081635036	-0.16756016	-0.15961061	-0.14213082	0.32822645	0.072684094	0.33252528	0.023826497	0.04890575	-0.23319222	-0.24036196	-0.48470247	-0.31131622	-0.57577634	-0.39500296	0.027223753	-0.2024978	0.105694205	-0.09264104	0.1958947	-0.19397596	0.02783534	-0.47787517	-0.43110326	0.30474234	-0.0074948515	0.1278378	-0.094781436	-0.016842816	0.21842249	0.08683682	-0.4543964	-0.29999113	-0.4598782	-0.070540465	-0.10250771	0.14654411	-0.07366547	-0.04009688	0.17001113	0.2705304	-0.18733263	0.42127302	-0.15512307	0.23524302	0.35222295	-0.0866728	0.0762423	0.11803745	0.05677995	0.44619507	0.021259263	-0.0036646754	-0.25100332	0.049421065	0.2054545	-0.3101539	-0.3158288	0.16195557	-0.30254838	-0.5166065	-0.043525953	-0.06147056	-0.013086171	0.15008451	-0.25912628	-0.040033247	0.15876827	-0.2512823	0.325874	0.17554574	0.04785969	0.3242547	-0.0043373066	-0.024447698	0.457753	0.3033555	0.23431101	0.2227846	0.17464967	-0.04229379	0.036633145	-0.006916374	0.26566845	-0.17487219	-0.121317625	-0.39435884	-0.023327105	-0.00021902964	0.4060673	-0.24001792	0.5789058	0.2801339	0.28573737	0.15354158	0.05294796	0.2262045	-0.2809021	0.024280291	-0.35094994	-0.20928541	-0.015906362	-0.20194182	-0.26169604	-0.07738648	0.31647122	-0.37191007	0.1941941	-0.31786686	-0.1822368	-0.20185453	0.026160406	-0.189446	0.46093178	-0.19315465	-0.24113944	0.108537376	0.022654565	0.29934564	0.5178703	-0.112239994	0.4264682	-0.34333673	0.3462793	0.26620004	-0.22081047	-0.093465716	-0.033854127
SLC12A3	0.14716518	0.008306054	0.17961727	-0.5516935	0.5019299	0.040536467	-0.18019855	0.079612486	-0.046502918	0.27688986	-0.37654215	-0.32280818	0.15110938	0.056819607	0.2690428	0.08079518	-0.0050346814	-0.092605196	-0.15697221	-0.16941333	0.11365639	-0.13691507	-0.30728024	-0.11756096	0.33311388	-0.3563652	-0.03160689	-0.24109134	0.37357047	-0.32401112	0.03213449	0.119454674	0.0576767	0.24374641	0.24571118	-0.120853044	-0.45711982	0.024120841	0.08720327	0.4095488	0.32342505	-0.3187778	-0.016755966	-0.06606804	0.42628157	-0.26869512	-0.13394102	0.041060947	-0.53792155	-0.23482926	0.2562361	-0.050440885	0.084634125	-0.03284198	-0.15493716	0.23542935	0.31736737	0.029929038	0.010546319	0.2938763	-0.058957543	0.24241301	0.19433673	-0.15945199	-0.10104529	-0.16583616	0.6603588	0.05835181	0.030624235	-0.21435952	-0.0524288	0.04194085	-0.08471717	-0.10609642	-0.045561396	-0.15989062	0.21279314	-0.17561463	0.23888375	-0.009561912	0.32386252	-0.062092442	-0.08374121	-0.4915211	-0.32192996	-0.27857324	-0.16937517	-0.20535176	-0.34685183	-0.09897763	-0.15595227	0.07885963	-0.3484676	-0.13238165	-0.02457379	-0.58847153	0.15072238	-0.09443906	0.16280259	-0.2630779	-0.22038667	0.103639044	-0.058029905	-0.38552904	-0.25620827	-0.54508287	-0.14241944	-0.12197319	0.1878854	0.35015708	-0.2213289	0.13181698	0.1380461	-0.0261552	0.5671365	-0.3354646	0.29169506	0.63504314	-0.07966216	-0.22542782	0.2565148	-0.16946116	0.3622487	-0.10030132	0.0388392	-0.29849052	0.10235235	0.23925316	-0.18980314	-0.124464534	0.48525858	-0.12519424	-0.38533345	-0.0942556	0.27824283	0.2006687	0.2768866	-0.30816343	0.20541865	-0.1847077	-0.29479435	-0.021655366	-0.12920223	-0.0955219	0.48700815	0.20558436	-0.24938297	0.38710627	0.25317466	0.15224303	0.11999588	0.36329743	-0.0535858	0.020304743	-0.13271974	0.3233327	-0.14517833	-0.0688052	-0.27549836	0.011554146	0.11276304	0.41723523	-0.28042817	0.73997986	0.48719344	0.38789958	-0.14457949	-0.06447506	0.18030743	-0.03818557	0.33813718	-0.65647864	-0.31361243	-0.046272855	-0.061909754	-0.44654027	-0.011441533	0.2108445	-0.51256347	-0.0039477	-0.4411964	0.02224377	-0.1946258	0.054416124	-0.18640737	0.2241076	-0.25170025	-0.2713562	0.2480147	-0.15860792	0.4178186	0.43062887	0.08067517	0.5197257	-0.10677222	0.40439597	0.26577663	-0.19155286	-0.44990593	0.1713213
SLC18A2	0.06342351	0.043381922	-0.07985856	-0.098226294	0.23568872	0.015542113	-0.12727445	-0.18563528	0.1590392	0.0952012	-0.33570927	-0.28911167	-0.11443915	0.062071927	-0.18552564	-0.0255851	-0.092209525	-0.09639612	-0.14391594	0.016226165	-0.087728314	0.18592253	-0.22886977	-0.06633918	0.29162663	-0.6575384	-0.105085626	-0.062109247	0.39420235	-0.31574407	0.13676429	-0.056744453	-0.15964237	0.1364656	0.020220762	-0.053213365	0.14445959	0.28298044	-0.036029205	-0.07012228	0.37316585	-0.25448442	0.24341954	0.37282568	0.3667301	-0.21854614	-0.17226131	-0.20986333	-0.025186421	-0.20021877	-0.033921037	-0.2035118	-0.20589653	0.06781012	0.10463982	0.15010938	-0.10546868	-0.24364024	0.0035810943	0.32706526	0.22840896	-0.16834882	-0.05550207	0.06814567	-0.055163637	-0.1635493	0.27038482	-0.15662715	-0.10675864	-0.12576222	-0.0810417	-0.14939715	0.08155153	-0.08339416	-0.015676247	0.010509295	0.1633585	-0.19702595	0.043873787	-0.19935484	0.31484768	-0.10862067	0.02523374	-0.13449492	0.020979458	-0.3739374	-0.122535676	0.1511898	-0.15647204	0.37445647	-0.12812273	0.071701065	-0.036252834	-0.02156872	-0.19807252	-0.13443331	0.0039227973	0.14815739	-0.02194	0.090012304	0.0424849	0.14490703	0.21069819	0.037663758	-0.2744162	-0.16660064	0.09322721	0.019400645	0.09631787	0.026482217	-0.15282704	0.29963344	-0.024507519	0.11457867	0.26420504	-0.09912816	0.034249887	0.18334351	0.07622922	-0.20926975	-0.25710356	0.1169891	0.1431229	-0.08886118	0.10478482	0.09481832	0.00037714478	0.031506307	0.3155257	-0.26960772	0.02955822	0.09603707	-0.3381412	0.01929134	-0.2779424	-0.15488788	0.111504376	-0.25737345	0.068647966	-0.20467189	-0.37571895	0.065165505	0.3170844	-0.00091359223	0.076345995	0.0492655	-0.13065578	0.16156366	0.3799931	0.01632618	0.025210591	0.17188959	-0.020683957	0.2466819	-0.1296508	0.04074685	-0.2886495	0.19898015	-0.065488786	0.13202079	-0.080837026	0.30540493	0.0017686815	0.20706452	0.25510436	0.07274183	0.29282027	0.18678112	0.14264728	-0.25777096	-0.12724991	-0.5466695	-0.12892191	-0.13843517	-0.017561803	-0.3505763	-0.18624777	0.09053613	-0.14309134	-0.3264904	-0.34040606	-0.09401716	0.20065555	0.22634774	-0.06426139	0.085124604	-0.16654748	-0.18396416	0.2746901	-0.14134142	0.16776364	-0.16876902	0.09657923	0.10065608	-0.23728746	0.013490893	0.08811741	-0.029982854	0.04323668	0.15898618
SLC22A11	0.48435006	-0.14783274	0.064097784	0.06212695	-0.030151846	0.034056127	-0.1461646	0.024843723	-0.024990749	-0.16473898	0.021887934	-0.21731946	-0.22388507	-0.21326303	0.023812784	0.13578768	-0.04870692	0.19402455	0.016844163	-0.10805185	-0.20422928	0.10078463	-0.035301577	0.012814512	0.14147787	-0.111694895	-0.07887064	0.03264415	0.068445355	-0.19884337	0.19025522	0.32107043	0.18606487	0.30586636	0.12210645	0.13693863	-0.104542635	0.27028716	-0.015259836	0.062496528	0.2207588	-0.20664592	0.12884165	0.049790017	0.41770715	-0.02173836	-0.22886856	-0.21974401	-0.31076664	-0.03454244	-0.19435595	-0.12926073	-0.09848197	-0.15689829	-0.05798459	0.0797282	-0.2012181	0.053511612	0.08870728	0.3834778	-0.068335675	-0.1012155	-0.07382118	0.022374043	-0.013558093	-0.16785206	0.28277802	0.119215846	-0.12858935	0.1575471	-0.102093	0.01698168	-0.2534789	-0.116811275	-0.1254076	-0.10517169	0.037162177	-0.25840017	-0.1510174	0.0112421885	0.09984974	-0.20324568	-0.0037534237	-0.16431612	0.05932852	-0.13999781	-0.112456925	-0.21528852	-0.34515566	0.0064659803	0.06295126	0.0936627	-0.011408845	-0.29692948	0.0014218936	-0.118978366	0.047051758	0.023505874	-0.050866917	-0.0019507548	-0.14104143	0.3362485	0.17598186	0.08834246	-0.46250784	-0.29562336	0.23041119	-0.298484	0.020628704	0.12779346	-0.19234976	0.25388572	-0.014057906	0.05351837	0.15153618	0.0944282	0.10579113	0.22277945	0.12472503	0.011449038	0.1420655	0.03875412	0.30509943	-0.17511816	-0.05426165	-0.1522986	0.12341503	0.18156466	0.00561367	-0.31468093	-0.068788104	-0.14925148	-0.19456364	-0.0011269215	-0.083132945	-0.056598663	-0.03174714	-0.1598051	0.072674856	0.010257232	-0.20354696	-0.07274904	0.09110811	-0.00049344136	0.06056912	-0.09893109	-0.053314872	0.019247893	0.20042811	0.09107494	0.14217736	0.12869775	-0.05155824	0.28214544	-0.023641054	0.053738054	-0.20488496	0.01437784	-0.11857422	0.227156	-0.040794846	0.23065883	-0.059998177	0.27448046	0.1688304	0.19105422	0.13446835	0.20437431	0.0660079	-0.19439588	-0.15443815	-0.18056503	-0.26772332	-0.25692287	-0.093928546	-0.2709179	-0.15122114	0.13082044	-0.029719746	0.068246156	-0.4267665	-0.2445469	-0.1622808	-0.057334498	0.030623544	0.031451225	-0.1874559	-0.0731847	0.19480194	0.08199807	0.1908991	0.0020910692	-0.1285676	0.31452414	-0.05742338	0.23337182	0.104969405	-0.015954858	-0.083391264	0.36645204
SLC22A12	0.23935585	-0.0025542567	0.05004306	-0.38568297	0.11199952	0.06474544	-0.31970412	-0.08675363	-0.08101839	0.36085445	-0.29058725	-0.29047173	-0.08066381	-0.04488696	0.4987774	0.05769493	0.034920506	0.009469689	0.10238768	0.00064207317	0.18331492	0.20235582	-0.2804443	-0.15236779	0.5529631	-0.3727445	-0.016714301	-0.001802878	0.278063	0.05576307	0.3327845	0.33320016	0.14010993	0.4028612	0.133455	-0.019796018	-0.20579079	0.11771065	0.10884386	0.199108	0.50025254	0.024091017	0.19524106	-0.27378023	0.69669884	-0.31740752	-0.063370496	-0.14763342	-0.5121851	-0.5569476	-0.2059241	0.024135087	-0.0035596797	-0.14703901	-0.14823551	0.37138844	-0.031742953	0.17371847	-0.07347077	0.24234374	0.22604445	0.3234552	0.09527267	0.14173697	0.04759932	-0.23210266	0.41305345	0.0052344906	-0.1927681	-0.29208195	0.047962476	-0.126145	-0.31166974	-0.13717653	-0.21574642	-0.18442202	0.1391274	-0.62778866	-0.026585508	-0.43588907	0.033570938	-0.32964683	0.06254681	-0.5442475	-0.2607485	-0.19586407	-0.28570378	-0.3045727	0.18917918	0.20496081	0.09158373	0.18566887	-0.3373289	-0.4623842	-0.025650132	-0.36035877	0.0017717384	-0.2508128	-0.06782656	-0.00052965706	-0.1895288	0.3165527	0.33519787	-0.27875164	-0.22625907	-0.3585166	-0.050889503	-0.2443175	0.25030306	0.24754424	-0.3994376	0.19931832	0.0037946752	-0.24931721	0.72170305	0.07506934	0.22566842	0.41850883	-0.21481344	0.09401169	0.04883601	0.11760677	0.33855388	0.15724635	0.3158278	-0.33725634	0.064600885	0.14638345	0.13160354	-0.17239825	0.25359613	0.2710421	-0.34216785	-0.3897427	-0.15147719	0.32720757	0.0032868376	-0.39392734	0.15297936	-0.42336527	-0.2993733	-0.06717575	-0.010172967	-0.24281973	0.11732043	0.007851224	-0.3018205	0.24453071	0.3036223	-0.13331774	-0.025739722	0.33211815	-0.02779485	0.040684264	-0.15048166	0.30018118	-0.27367264	-0.15347636	-0.280726	0.20171003	-0.21882139	0.44377226	-0.08706196	0.7482256	0.39414197	0.52767444	-0.08671273	-0.10841586	0.26146016	-0.20301293	0.013498255	-0.4020299	-0.31757283	-0.10933374	-0.101339035	-0.44397804	-0.08504717	-0.03940503	-0.29141882	0.19013375	-0.597833	-0.09442657	-0.5912168	0.011966479	-0.06996282	0.6181587	-0.58337057	-0.005673978	0.34188324	-0.038529757	0.4271851	0.27872956	0.24171647	0.26976165	-0.28784052	0.07644311	0.058346223	0.008504136	-0.20899749	0.56213486
SLC22A6	0.43817213	0.1317964	-0.20524651	-0.035856843	0.3406629	0.22631866	-0.1619353	-0.013829948	0.042466465	-0.14960358	0.035901964	-0.17614378	-0.2432324	0.05006063	0.080808185	0.13371661	-0.28237456	0.22442894	-0.056582592	0.123415016	-0.13081636	0.0690039	-0.34614852	0.07907758	0.17268866	-0.39197847	0.19510305	0.17319995	0.34615704	0.023580821	0.24377443	0.2195513	0.22946778	0.3702071	0.28159258	-0.032546155	-0.022678811	0.30665836	-0.1572145	0.21198678	0.19554722	-0.40631098	0.34500268	0.05184903	0.645833	-0.20727739	-0.2553441	0.06022451	-0.11505195	-0.04469482	-0.34636012	-0.11415523	-0.46347198	-0.16820101	-0.053809494	0.05171324	-0.12507582	0.04381663	-0.1658129	0.30896765	0.04625102	-0.1403144	-0.09364331	0.17386308	-0.037361294	-0.16975519	0.2949546	-0.18119474	-0.1237904	-0.060967885	-0.03097494	-0.24946095	0.0090389475	0.02776313	0.06946066	0.005154223	0.20997743	0.022039792	0.012461174	0.04033625	0.11600873	-0.23071922	0.025473889	-0.07956755	-0.029015401	-0.21199997	-0.54001933	-0.120737955	-0.29912028	-0.10709392	-0.22153658	-0.072360076	0.052936755	-0.034039155	-0.05556716	-0.29139912	-0.041911818	0.07992339	0.05692	0.24442083	-0.14459786	0.4801417	0.13097969	0.022459496	-0.32303435	-0.0046095867	-0.024163155	0.051524136	0.13018161	0.07891233	-0.12615967	0.33782303	0.0150372675	-0.077726774	0.3575093	0.15429538	0.12797318	0.23447284	0.031342417	0.077592626	0.1096489	0.3067964	0.3617289	-0.21316917	0.14723071	0.012984902	0.3794113	0.122404166	0.22138327	0.043014593	0.24067862	-0.069138445	-0.21620214	0.013108587	-0.2851772	0.012890064	-0.21440294	-0.11559605	0.176054	0.13051659	-0.34145454	-0.34408796	0.05902901	-0.14026384	0.13030182	0.24943638	0.12680575	0.15327552	0.49124807	-0.08940599	0.3834868	-0.08761811	-0.051619224	0.12377267	0.12116669	-0.12746298	-0.3262226	0.1487854	-0.016699445	0.29186702	0.07916048	0.36873698	0.21139917	0.279734	0.2866895	-0.058960903	-0.019378947	0.02587631	0.18068595	-0.16579245	-0.16304961	-0.3351964	-0.18010327	-0.16849756	-0.04407418	-0.05406227	-0.159719	-0.012765588	-0.22033376	-0.048701294	-0.42275187	0.027453147	-0.19571725	0.08425301	0.15979104	0.28828943	-0.066167586	-0.060083013	0.28878304	0.068821646	0.27972433	0.016993584	-0.29917762	0.5297229	0.08829265	0.2955148	0.051396728	0.022913363	-0.35076243	0.39525664
SLC22A8	0.411709	0.09417764	-0.19059026	-0.0023721706	0.22665982	0.12054865	-0.22917627	-0.05496982	0.06501285	-0.26799387	0.09252627	0.084422216	-0.16214837	0.09147981	0.07825883	0.23958302	-0.37358418	0.24637696	0.042693228	0.109312154	-0.3122161	-0.049630295	-0.09423252	0.005174859	0.19850098	-0.41441455	0.06324219	0.30191594	0.26209345	-0.03204528	0.31099704	0.29636595	0.09907377	0.26570702	0.03268376	-0.14722118	0.024377141	0.34658912	-0.09873202	0.2426798	0.12577742	-0.4049876	0.29675108	0.055651546	0.6122645	-0.020159531	-0.37429214	0.05038569	-0.14465499	-0.043228008	-0.38476768	-0.22118232	-0.28872985	-0.089576304	0.06913911	0.010180803	-0.050455764	0.09149691	-0.19504406	0.11155034	-0.019451743	-0.12417544	0.017088726	0.08902513	0.01370321	-0.082155846	0.22414835	-0.0071983505	0.06544451	0.008826583	-0.07144124	-0.1848012	-0.0152663365	0.022434287	0.1525757	0.06719091	0.016939104	-0.13370392	-0.10719287	0.073338635	0.14646383	-0.31985816	-0.0032345382	-0.14797911	0.14892788	0.018470284	-0.1870639	-0.016174568	-0.33997104	-0.14833513	0.0542412	0.17769074	-0.054420024	0.017060207	-0.13749601	-0.29313952	-0.07295342	0.019206066	0.21413249	0.18743272	-0.09859876	0.41505224	0.045970723	-0.0924565	-0.31924468	-0.23345363	0.029735772	0.010874365	0.1457246	-0.07873198	-0.22641642	0.20085703	0.0747598	0.113808356	0.446956	0.08711958	0.043231197	0.050083812	-0.03173011	0.09455482	0.11536283	0.26990947	0.41301844	-0.23050696	0.23309046	-0.10887771	0.32694116	0.17422615	-0.030317293	-0.23086861	0.17458431	-0.09300831	0.03417124	-0.16354066	-0.16317236	0.17181876	-0.26807952	-0.13554443	0.13240261	-0.008955611	-0.3957606	-0.16397092	0.088535026	-0.11450302	0.16830619	0.3510091	0.007715049	0.24168848	0.36439207	-0.010486149	0.30144045	0.10590957	-0.06511802	0.24205425	0.15043081	-0.056216642	-0.3801236	0.086335085	0.04614835	0.19563279	0.10548489	0.37524423	0.06967379	0.24278484	0.24378987	0.11622782	0.13151015	0.10303379	0.17907336	-0.061570205	-0.19629648	-0.28386313	-0.088055685	-0.07409777	-0.07154736	-0.2840762	-0.24612674	0.14765038	-0.13876486	-0.18488148	-0.40177086	-0.12164116	-0.13146977	-0.026327481	0.0376625	0.18708941	0.021531822	-0.16456735	0.12591252	0.08115323	0.37357756	0.13517345	-0.24149339	0.31911448	0.03158983	0.33972403	0.050231263	-0.07586436	-0.21648616	0.1676638
SLC29A1	0.39450246	-0.10068067	0.094937444	0.091273546	-0.0538609	0.09114141	-0.056640454	0.066820584	0.09708514	-0.15051483	-0.04768233	-0.034074347	-0.021004824	0.16498595	-0.10598228	0.005908001	-0.16818428	0.006879798	0.13099644	-0.023243273	-0.1310999	-0.19115318	-0.19547975	0.13638929	0.07384498	-0.34003493	-0.13766831	-0.08987669	0.16691433	-0.24939825	0.19973424	0.2517871	-0.018895265	0.117708966	0.14144322	0.03244805	-0.3944078	0.051383108	-0.13385408	-0.14571975	0.27548456	-0.5951108	0.31460142	0.225683	0.59931785	-0.18617357	-0.3420037	-0.42174006	-0.28389922	0.02656898	-0.30318183	-0.22040647	-0.32148	-0.15135792	0.13345186	-0.02871862	0.054365203	-0.30465475	0.03764079	0.29056033	0.19699362	-0.10218347	-0.118471436	0.065025695	-0.15261415	-0.098330826	0.12049937	-0.05262142	-0.17596969	-0.09708046	-0.30154976	0.013919587	-0.045526717	-0.12171535	0.03450741	-0.042583257	0.11914309	-0.1800145	0.056819506	0.029510334	0.30739483	0.21057644	-0.03074842	-0.14888915	0.060054302	-0.13980429	-0.20523496	-0.27346954	0.073008955	0.17922215	-0.21476203	-0.166365	-0.03994604	0.068780124	0.06868239	-0.24820587	-0.13691023	0.044106044	0.09917409	0.097819105	-0.27430278	0.56303895	0.027282698	-0.30601957	-0.11430394	-0.3427947	0.17633317	-0.19462137	0.15592545	0.2006992	-0.080465466	0.25197223	0.019494932	-0.33393514	0.3035047	0.083832785	-0.12115867	0.28345776	-0.017482229	-0.095484756	0.248773	0.36633492	0.41861284	0.074239366	0.28834876	-0.17390044	0.1051835	0.049266238	0.21995866	-0.104458034	-0.34501934	-0.017161412	-0.41821548	0.15544851	-0.2374759	0.05634425	0.050688326	-0.2893687	0.16030212	-0.025613397	-0.37370488	0.18535493	0.24897535	-0.12699312	0.07108768	0.13059622	-0.018735487	0.33868667	0.2319538	0.013393799	0.014101149	0.21467207	-0.040639464	-0.123819	-0.14207986	-0.14445275	-0.2832748	0.052638303	-0.09865936	0.092181705	0.13858649	0.431916	-0.039463714	0.29083058	0.40791276	0.1513907	0.3540955	-0.081067644	0.061488733	-0.23884353	0.077575915	-0.15849437	-0.3648098	-0.18769602	-0.28386143	-0.25389245	-0.24391194	0.16801399	-0.2304798	0.052951906	-0.3816634	-0.03491814	-0.0945926	0.045332227	-0.1735648	0.10433764	-0.13902593	-0.051909644	0.5564539	0.21201321	0.261017	-0.17283131	-0.13808413	0.3141396	0.025985077	0.23493923	0.06466552	0.17308122	0.17474964	0.22711113
SLC5A2	0.29408175	-0.016866611	0.07289996	-0.2807493	0.1553508	-0.014027967	-0.13553958	0.045809172	0.17399746	0.08453793	-0.062724225	-0.14481132	-0.111184	0.07596135	0.21768372	0.0420515	-0.14097287	-0.044854656	0.056416493	-0.009926944	0.0008748748	-0.053831432	-0.091654554	-0.20670517	0.090449624	-0.095066875	0.09408192	-0.047100455	-0.0059216274	-0.12697928	0.1609516	-0.07459819	-0.016550913	0.29462814	-0.0061062463	0.1784102	-0.24219297	-0.009017531	0.1718781	0.25842035	0.16024625	-0.23736405	0.09830587	-0.03613851	0.25502354	-0.061260916	-0.16584352	-0.078414544	-0.111644655	-0.021858178	-0.09936009	-0.12679188	-0.0034797117	0.05927719	0.23179297	0.06496127	0.24546182	0.09576637	0.14386827	0.22820023	-0.028490277	0.087217316	0.049011473	-0.037711434	0.014141024	-0.029917631	0.29667318	0.010263295	0.0010511156	-0.13530831	-0.13983043	-0.038301222	0.13449822	-0.20904134	-0.10299723	0.05673488	0.12140109	-0.015687546	0.1503865	-0.13488099	0.054488447	-0.0961455	0.014934196	-0.30136296	-0.12015325	-0.21984531	0.0048862277	-0.22119536	-0.2966563	0.09957076	0.008609513	-0.0682792	-0.056981847	0.06936579	-0.22822352	-0.28507698	0.063673966	0.014148715	0.08588703	-0.07603647	0.008930464	0.12346886	0.023853932	-0.11600042	-0.05324642	-0.28803658	0.08380906	0.009261708	0.14428462	0.11393488	-0.011276772	0.17805812	0.11237677	-0.0074805496	0.36972088	0.0500695	0.09552331	0.2937681	-0.12473835	-0.05652251	-0.07202683	0.053640224	0.22067626	-0.025700606	0.015178867	-0.062177032	0.05947952	0.2751537	-0.031516686	0.022561844	-0.045411807	0.14834182	-0.10375654	0.029307352	0.050203335	-0.02626109	0.058033712	-0.32303816	-0.02219316	-0.051418155	-0.16062371	0.14757937	-0.06679615	-0.031947404	0.070304535	0.03082818	-0.060145427	0.25698146	0.061133288	0.116717875	-0.07345059	0.10785387	-0.015372537	0.010381321	-0.2326964	0.10290586	-0.14241225	0.065760165	-0.05369833	-0.19831595	-0.08259906	0.14470352	-0.008764445	0.38912565	0.2577189	0.10574418	0.1683877	0.020807447	0.059072968	-0.06741992	0.037959363	-0.20379895	-0.32126725	0.013213089	-0.09261137	-0.22914428	-0.007817566	0.022636227	-0.17003402	0.057885453	-0.15802452	0.052141324	-0.1542282	-0.029877514	0.0018496991	0.022228863	-0.10651072	-0.08693875	0.0842052	0.013703809	0.312494	0.13625695	0.23735288	0.121752605	-0.12070553	0.023776025	-0.0371893	-0.010782621	-0.075398184	0.14907293
SLC6A1	-0.048167467	-0.24878205	0.011197572	-0.107756935	0.09565356	-0.09696995	-0.19602947	-0.07861879	0.16231225	0.16486757	-0.28697515	0.09957544	-0.038146075	-0.11311652	0.14351813	0.12816684	-0.1650276	-0.0035142254	-0.21168308	0.0498177	-0.11388521	-0.02039561	-0.4348305	-0.1131467	-0.10654507	-0.7626476	0.057542287	0.012488643	0.16237831	0.1227695	0.35083458	-0.12463516	-0.11133957	0.48424235	0.13700293	0.03196537	0.18515354	0.33813027	0.117798455	0.062297642	0.3493729	-0.028325792	0.25745898	0.19497007	0.47748077	-0.26766798	-0.38405153	-0.22571903	-0.27735406	0.07925393	-0.021872437	-0.1741281	-0.15776753	0.09265006	-0.040687405	0.049723983	0.03860644	0.078956306	-0.1069091	0.5064076	0.38655034	0.035927545	-0.20100006	-0.09546007	-0.23682256	-0.2598698	0.060717396	0.16703044	-0.13266048	0.1147041	-0.043713685	0.04031286	0.26123944	-0.0930686	-0.1390482	-0.13692598	0.28803182	-0.060150675	-0.08126396	-0.07051088	0.58084875	-0.20623294	-0.19288021	-0.28548917	0.020383744	-0.27332625	-0.42310888	0.18672456	-0.065426126	0.12625016	-0.036501393	-0.0922698	-0.10198771	-0.33336845	0.019866263	-0.28254238	0.07068659	0.10274288	-0.09082796	0.15407312	-0.10796792	0.37962186	0.34186983	-0.028498381	-0.22340153	-0.11713678	-0.06135347	-0.101763785	-0.067937024	-0.064633414	-0.13433331	0.4073037	0.29031628	-0.1589155	0.40926385	0.18137217	-0.044357326	0.35857967	0.09216002	0.09498604	0.042001657	0.010708854	0.06339198	-0.2498672	0.26340732	-0.1744218	0.101740345	0.1609807	0.023709645	-0.17382681	-0.08393753	-0.037220076	-0.41640884	-0.084078215	-0.38302723	0.15873967	0.24762256	-0.37042433	0.3079895	-0.13619916	-0.029458046	0.2158454	0.26199418	-0.098502725	0.39453954	0.06834743	-0.08003595	0.6211637	0.04160269	-0.12820503	-0.1718935	0.084268436	-0.12237495	0.014255138	-0.17935891	-0.042528864	-0.2806699	0.17174958	-0.109422155	0.27775908	0.14753075	0.40538716	-0.41996503	0.468822	0.42043206	0.27305123	0.041053277	0.23004173	0.00588587	-0.14640677	-0.34667134	-0.64939547	-0.07383214	-0.3016498	-0.13590315	-0.4094897	-0.34039235	0.04186444	-0.13775429	-0.102608405	-0.098970234	0.24960119	0.037443396	0.041681014	0.21009603	0.3212233	-0.25736618	0.008765405	-0.039902948	-0.08000277	0.5555509	-0.3041783	0.018413885	0.018963024	-0.14753082	0.16750194	0.073346235	-0.295557	-0.37065175	0.52811915
